economy,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022
LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3982895540623,26.4558512415099,28.8753799392097,22.8461208744106,22.6146282733019,22.312734082397,23.8341543513957,23.5564350837515,26.2046774446712,18.5904350952895,18.447097234976,19.0164728682171,15.673535291404,12.490504164188,13.1761072017464,11.3064328618485,10.0657350506283,13.3975541754218,12.084715729151,18.2304894943431,17.4573470336658,43.7021020409894,24.3708203146412,31.6630384645087,42.6473992715138,50.8364653413406,48.4195100019886,40.2666940155162,35.3379400213425,39.8303308187596,61.1667512807495,24.4953163352202,
LCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3683475816994,13.1900953655,11.9082138325233,11.3787233000952,12.7215460876234,13.0000134964728,14.9018388970399,14.4479658238436,14.4709201042469,14.6343473258981,14.1223573591207,13.5969289021125,13.7248621600365,13.7138483303075,13.8672052836994,13.5071578726368,13.7717712521497,13.8978463561711,14.2182913637371,14.4864355680524,15.8064431247158,15.3323988191024,15.3740379539972,15.2933094780876,15.5663832370953,15.8237017471917,16.1172254661135,16.2912098690058,16.2928776038479,15.8044511893043,15.8730063394675,16.6889311422122,16.838119087122,16.3008603480425
LDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.82434098932539,10.5695918630979,10.595214203355,10.9901481017687,10.5286661987613,10.5491224707619,10.7995386606091,11.2940517149408,11.0135765783501,11.1548723565021,10.3351450561695,10.6681403727896,10.6494036458518,11.3125431127994,10.6899500453283,9.98889239354694,9.26894005796015,9.24899507072795,9.14009730112772,9.02200522260807,9.21702796790425,9.07208826973107,9.42130277474553
LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,13.5773446580241,13.3676317617455,13.8137408318508,13.6838455526957,13.858406255614,14.3122216724394,13.8898884490824,13.7213677105234,13.1380050391864,12.5780247969218,11.8779274004684,12.5551601423488,12.4417918279006,10.9541404042599,11.5392705397333,9.33137675433646,10.0023176505645,8.56428708764798,9.47615141216454,9.15876076125756,8.54540261848573,7.42309275924946,8.30528628146476,8.13233443803916,7.76280358513392,10.2226327944573,10.296756076089,9.93173141930532,9.84268994783361,10.4846937762762,9.75965243766004,9.83845627039439,9.63405544073006,9.16617457187753,9.67079042073343,11.4715801201608,10.5478513997667,10.3559245264369,9.79826834553717,9.0284132199721,10.5109109472057,10.2629817578254,12.7188443787001,12.1605427365529,12.6297982486473,13.088688680853,15.3619312072087,15.2722170806731,16.1831662314354,17.6111147762917,,,,,,8.91065634741077,8.1702844406446,7.85322795447774,8.60915689712681,8.97254856444935,10.381133692392,9.45800531369233,7.15289298876424
LSO,16.5991902834008,21.1764705882353,19.0635451505017,16.9642857142857,15.3638814016173,17.6020408163265,12.5925925925926,16.0642570281125,14.1262246525404,12.9456706281834,8.14663951120163,10.9689213893967,12.8617363344051,9.51248513674197,10.7317073170732,14.4665461121157,14.797507788162,13.0874479476502,13.3735979292494,16.3733115022513,21.7888426063672,20.9001312335958,,,,,,,,,,,,,,,,,,,,,,,,,,37.005443417007,38.3407685475889,43.4823164754585,39.9126147444074,38.1757839803951,39.5064924563953,40.553528590732,38.8381215630779,36.9439612312321,39.306378662761,39.6901401513683,38.062996044466,38.1511336561128,36.875372410503,35.5635669042775,34.9768846131845
LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9976657448704,24.0810639400137,24.1601424959917,25.8848771862349,23.666520331881,22.4329949382292,21.1712000848698,20.5891180893863,19.5742449427615,19.1852716973069,18.5244435835155,19.1470846962272,17.465077906585,18.6797044843784,21.2656794815335,19.8449958662449,18.3195460074806,17.4547517173143,16.656491019674,16.6137648811985,17.2126733312094,16.9988980675735,16.2986909662405,16.3718092930045,16.8920300103188,18.5046501553982,17.5599387564459,16.7580581462692
LUX,,,,,,,,,,,10.6098608448484,11.8320494523352,11.8715607472402,11.3899880317029,11.5760933210154,15.0825817204516,14.8817960842053,16.0412580209409,15.8016365869258,16.1413088070732,16.8571027213477,17.5870717466635,16.6027444353894,15.9355585526483,15.521119161824,15.9018036875271,15.5445141219953,16.4389536676754,15.6311374008988,15.2273070332898,15.5754626508792,15.0822322930026,15.6897178181247,15.5952597383152,15.153544452642,15.7015601818991,16.0601874871314,15.7379154439885,15.26468067044,14.9880432216477,14.4954758819347,15.3332203512336,15.9558354384658,16.3693751473418,16.375606181149,16.5824256845533,15.1713684649135,14.428866680837,14.4892174392625,16.0810077288414,15.7858005082929,16.0447899088036,16.3040906079705,16.3503422960569,16.0514535620466,15.9681641919044,15.6742178009036,16.2193608860725,16.8036666755155,17.2389883323216,18.4724562620758,17.4719454688626,17.638713255685
LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5494367676298,21.945344127393,21.0241542599089,22.6299762829289,22.5406177183677,20.8878661831057,20.5404601572996,20.6263111344796,21.0950654699699,19.8180219511652,17.8666445132145,17.221544282118,17.6222423382551,19.708532839061,19.0407446144233,18.4073345945761,18.6257478303811,17.3151761355071,17.6440029697996,17.8346749879644,18.079217077106,17.8404840046976,18.0010452693225,17.8994150833607,19.1571749448833,20.2756030645782,21.0369195631212,18.7082216663183
MAC,,,,,,,,,,,,,,,,,,,,,,,5.80627020947561,5.6639470261322,6.17307508825494,7.21431849472235,7.49368738291114,7.48676742554684,8.1725805575178,9.38031927128859,10.1804915514593,10.8102727453713,8.90017611475535,8.90542965375158,9.27168136308446,9.55790673648962,10.4523034945954,11.355911733752,12.7659574468085,14.808515517505,12.4519487207784,12.4129046305705,12.1664978047957,11.7057462923489,9.61912346864679,9.77980803777652,8.71662157393248,8.7345881050877,8.7204027538114,9.63779929567251,8.1478957685279,7.09116633608405,6.8653645531471,6.50072011638441,7.09803063058132,9.66895370689559,10.3989521124259,9.73042749288419,9.43781184978688,10.2053808431187,25.862469193119,21.1538926937877,28.4823574309201
MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,11.8343171790493,12.7792386810503,12.1242327363557,12.716590966635,13.0640506251311,11.9973190348525,12.7095355866996,12.4545926310327,12.8057988523105,11.9486985226473,12.0223765046701,12.3130766783328,12.383808095952,11.6671867686066,12.0333929636255,16.0912910933509,21.6710737557843,20.755209903338,20.7945026652645,21.32553229212,17.8247718746698,18.2251305686179,17.9383874238685,16.4747622261415,15.851528630314,17.1929982326408,17.7440862560006,18.4344941425335,17.5497562375996,17.3414832161909,15.6975493484979,15.5738195976054,16.4648336860816,17.9402510908716,17.3529143473192,18.0348883814997,15.797244496597,17.0186462627484,14.3046716040456,15.401886989643,15.9016441146066,16.1030818469656,15.8265248737495,15.6322916129518,16.147933012371,16.7934779654902,16.1386944575568,15.9218030895099,15.2331473156845,16.7508457194611,16.5869372261684,17.2210400602812,18.2279591190152,18.3285750203973,19.1051211538423,18.1564372764046,18.3617257132517,17.9819739836974,17.9957615100603,18.1789365690301,19.4049859563358,19.0011665242832,19.2177921720578
MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.902682448225,25.9740288054138,28.8061253956639,24.70989999795,15.3238463265267,14.6562096157709,14.3627249694526,20.2270292710656,19.6795756544408,14.9041833166833,16.4375730372889,19.9864928274568,19.9477353546697,20.413434093004,23.7638735972712,18.2136557075206,16.5595893281307,16.690137947323,15.3061340306286,13.9079312251112,13.6994347068011,14.376992859583,14.7555707903283,14.2811623246706,15.2110207292095,17.1942044345322,16.7622739221644,17.5427230018972
MDG,14.2633849366692,15.4096211017422,17.2185411176122,16.5295946669499,16.1284723527624,15.9962671293452,15.4825673549173,15.3539692866383,15.7508099330373,15.4525076250699,13.1046388365278,14.8125831656875,13.6545315269951,12.2445716514025,11.2008900104936,10.8350740236973,11.2124739950269,11.025683068115,11.8885845296415,12.270466760647,22.8501368627873,19.4184862084352,15.0065129964726,12.4489664763626,15.433642716896,14.6041402132528,13.1923005282961,14.7569174405424,11.876631764459,12.078191356639,10.8760276089192,11.5713415197659,13.4125245436577,12.020883010029,11.5913367533678,11.3713545969637,10.5087993044557,14.4900692844774,17.015001601157,17.00916459262,17.2806341833401,16.871607552486,14.894877922765,17.6633750326362,18.7526045817257,16.1210920802099,16.8747091214552,19.0290385782758,14.0769771086002,12.5086339734021,13.1160745689745,14.1171136847924,15.0076929940252,15.6466696693396,15.8000024612157,15.1403201984676,14.7612913030354,16.1225669832662,13.6033052508512,15.1061191330375,18.7239712521771,17.2137108402461,18.1583182761279
MDV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,5.64840490797546,5.71485875706215,6.27031578947368,6.51042452830189,6.39800796812749,6.28545787545788,6.50552631578947,6.57009036144578,6.8416348773842,6.87692118226601,7.26198198198198,7.61865306122449,8.62642477876106,9.17897250361795,9.1409,10.3175545454545,11.0077461706783,10.760811249324,10.9198587933248,10.8968676662321,9.51091719531118,10.2009527982723,9.85257669872132,8.39115711126528,8.80251316670849,8.7214630318366,8.75656475980654,8.35812828183434,8.48490939682856,8.32743339061301,8.430745096664,9.11590346275984,9.94287452110455,8.57734983277767,8.97501349673226,8.04099372436735,7.66513804599418,7.85051211515208,8.03111070015044,8.68918618690726,9.03701601574593,9.35531059664665,9.83812245672762,10.4980403656953,10.0161818460585,10.0762299871274,9.89214269841943,9.94789283536208,10.2592374994464,11.3834438567849,11.2739649233334,11.3282462831633,11.4486765375607,11.7127320785637,11.7538929156687,11.9012461279978,11.5736804917479,11.2156675509135,11.2562967715418,11.1114063889811,12.2157267791245,11.4553928630886,11.0952864115491
MHL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6302607940501,61.6822008274322,61.436302191964,62.3176958034854,65.1068852573882,62.4657858061882,57.3783996839202,55.3308856693769,55.2014473599084,55.1459504769901,53.3179160778377,56.3914046408362,56.6855316779405,56.0123707248365,60.0961352914666,66.2922378489643,61.4627946857455,60.5256777625918,57.424056450352
MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1253759398496,20.5907024793388,18.5561583104949,20.0407452637668,18.1006493506494,17.6607163887814,17.2339474010334,18.7567399048364,19.2618814270878,19.5631507366487,16.9308977421716,23.8322774403411,20.7524914823595,18.0793021057411,17.4050700533502,16.1849523581037,16.5105722135945,16.803123717782,18.5832389308009,19.0756882172195,18.2905857817131,18.1203224569461,18.6480481162538,17.504796858282,17.1123379786252,16.9763522579676,15.4300221084575,14.920741749797,14.2837255892918,13.9974562678743,16.7387789622357,15.8306889197295,15.7723434712508
MLI,,,,,,,,11.8931448164994,11.6993310842764,12.019120661122,11.3476979563701,11.5890506292185,13.3764405166486,9.66093330123534,13.4548383730746,11.7713111026596,8.95748807705214,10.5883901751233,11.7884456269325,11.4182876722908,0.0,0.0,0.0,0.0,0.0,18.4422039347362,18.3140360832674,17.1652323668102,17.6644074470513,17.0376023598058,17.0355604256057,14.2564120647235,15.1932042931047,13.2308020664788,10.797153369546,9.87276809957209,10.982529944686,11.2017517924779,18.7419117197672,14.6846467933814,16.417436269547,14.9983561183965,15.3607043961852,15.5665534740095,15.4609171092884,13.8464294008449,13.2622399515277,13.9457591917542,15.4911605467423,14.555723543024,15.6876454805019,18.793163669925,15.4844341315669,16.8780501975366,16.256529691477,16.3715507460934,16.2406015942175,16.184250417918,15.877219836205,15.7431097452989,15.8054242543412,16.2487735938886,16.7060995806583
MLT,,,,,,,,,,,17.8686635660648,18.4123146530645,17.8749917556579,18.171600708236,18.8797639526093,17.0026114104226,16.2653782592729,15.300633027098,15.329575952915,15.2136466311727,14.9264552090731,15.952777084398,17.0388597980285,16.5992651676791,16.0856796813735,16.3547348560509,16.1459390722871,16.5188879102248,16.0146807188446,16.4806242837349,16.2303573296044,16.8280502063666,17.346279389665,18.5507389711013,18.8522205649684,18.0109604440385,19.1921876037999,18.4175929245847,18.3036462114021,17.8554778554779,17.8081824812027,19.0630389856863,18.9624581323124,18.9742373251509,19.1612225030974,18.436165611799,18.8213353044004,18.1964449355852,19.8244322172076,19.6793726724795,19.0633639081259,19.6014411660224,19.832906789012,18.7623784821818,18.5116566596702,17.0880529273377,15.8308987178293,14.5444858141707,15.389932898621,16.3214853570866,20.6435088045788,19.6548539318304,18.5523018321596
MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9348052311206,25.1706804827389,24.8608265648696,26.7646848479069,26.3050947338666,29.9405948449416,19.1080594885116,19.8822071690154,22.217990211811,21.8605518045777,22.0934117097428,21.0627910417268,21.0949191208989,19.4768981594245,19.3727620229722,19.1958871663303,19.6117253227003,18.4262673202312,18.5044594510554,17.7979068486443,22.6016968367143,19.7093670460994,17.8558370349314
MNG,,,,,,,,,,,,,,,,,,,,,,24.8733917951832,22.6139932140782,21.4107259249882,22.3348869361567,23.2162693304027,26.1551525259156,26.3048273623351,25.741192901601,23.2179957611013,24.3534634601164,21.0321160287869,15.8486690497637,19.3923503982043,25.1672826540875,11.1029338181765,12.5966163704627,12.2148995996228,15.6001116335624,14.6340598930806,15.3072305276316,16.7913060350209,16.1226344161819,14.2425297746318,14.467720874519,12.138897877692,11.6832883313395,13.0711686834879,14.6422131141497,14.1140534152111,12.688125697708,12.2552375580087,13.5268117672589,13.4571255187117,13.0170100980658,14.87177395106,15.9552953447701,13.9288663463462,12.6929848143572,13.1079648639038,15.8102434127387,14.9127365231555,13.9186983764226
MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRT,,,,,,,36.7014314171842,31.2054164867734,26.7739598982067,30.5572254932921,28.9555247050351,29.8906128636857,39.6012328083277,38.4315141407495,35.6369591211971,40.3604058603132,53.8380808136563,55.0999216563758,53.7307469083933,51.8768704405753,51.9747669406996,44.4857193247948,36.790022337218,37.8644459649265,35.2552134877979,33.3412816178811,27.0885603161502,28.031510420526,27.8381253059049,28.9854767619296,29.7676109579973,18.9781811742742,14.625174018724,13.7981259915993,13.2556536125383,12.2391136571817,12.7024317105318,12.3725693529884,20.781191175435,20.5106402375614,20.6452910345385,20.4269709188801,20.3144856463696,19.2850401265785,19.5223415067851,17.1201544275866,13.986348549547,14.7355566767186,14.9433839035382,15.763023748306,13.5200915076767,10.4556411558464,12.0694596182607,11.6870215715386,13.6335849710832,14.6177765924186,13.4404887144015,13.381255831285,12.9844027999052,13.295473572103,12.2964872619914,14.9695395666927,17.8940905081158
MUS,,,,,,,,,,,,,,,,,13.5204081632653,14.6637265711136,14.9089165867689,13.2068062827225,14.0738185581235,13.9288862768146,13.8507462686567,13.3667633001645,12.7785515320334,11.5236490552413,10.497461928934,11.7042358186772,12.704389359551,12.2558153513254,13.5573022312373,13.615660608034,13.3120445525136,14.0182841637469,14.6102774821745,14.1748220892446,14.3475065608332,14.0802243993563,13.7475945571122,14.2303708019731,14.251781551272,13.9259423957322,14.1601383087059,14.0794924626573,14.2020517437119,14.5226589433719,14.1239287477005,12.4355925097272,12.464556347492,13.9222500993981,13.8184876460025,13.4636031780116,13.357707532426,14.3496082520117,14.3446625586048,14.1898055761446,14.8827130155042,14.4507582566547,14.5624311314736,14.7496231263718,17.5684044965848,17.2322042075408,15.929775865173
MWI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYS,12.3934538015684,13.6379251116455,13.9546270605517,15.4867256637168,16.8315622328081,16.9613259668508,18.0816793099865,17.4554394591272,17.106424717999,16.2774113032626,18.2771155634458,16.7502894635276,19.2545710267229,15.6705656144849,15.3819231778808,17.5711982804944,15.3142246750935,16.6604823747681,16.0745394076968,13.9475271411339,16.5284760261124,18.0948744207037,18.3213789357657,15.6365339844415,14.7592708988058,15.2884987737189,16.9385702712518,14.8732811247456,14.2340586770597,14.0621287999012,13.7939721702035,13.6940883928836,13.0101803798728,12.631102128994,12.2648507886484,12.37318685863,11.1054183153879,10.7670469667666,9.76899693902409,10.9866872365044,10.1652352266127,12.0392876490092,12.95780675499,12.9680086157285,12.579949709734,11.4736063637601,11.1676921633288,11.5668680674542,11.5047879794636,13.0484795688336,12.581169028796,13.2706614765507,13.842133658412,13.7154015161779,13.3287480692634,13.0865607985559,12.5648977951943,12.1925918694431,11.9694462955517,11.653100184343,12.9622736088155,12.7149206200488,11.6608489782169
NAM,,,,,,,,,,,,,,,,,,,,,14.1904640894122,20.7267659795768,21.5936517109982,22.2032944268178,22.3111102428087,21.9528973586444,23.0460048779366,24.636251088642,23.3890020051929,21.9796051668398,23.4707973820694,25.3507567659087,26.682223561025,25.7762148495155,23.4108077652029,24.8323969912094,24.7675549312998,24.6691886996263,24.2164162275518,24.7558376167564,23.4224360823657,22.7588898069531,21.5654976221995,22.2262780591533,20.3619922729256,19.2660383579913,19.4398676563398,23.5654621252199,21.5153248013581,23.5547478241994,25.1893890625545,22.8558404032114,24.9705795754093,27.9400294775947,27.7268888440133,27.2285825878505,26.9873492327104,25.6039129350697,25.3675244742329,25.5542323268006,26.4760046729225,25.0074306557686,22.6147332071415
NCL,,,,,,,,,,,,,,,,,,,,,,30.6971907748021,32.9346023854922,34.8630446081554,36.3667989342452,37.8088058276119,40.6528257709354,,,,9.4000000394047,,,,,,,,28.804609993497,27.95141465436,26.8040365021828,28.2921786096715,28.3996951788177,27.1922404614125,25.6264835885424,25.558958282458,24.925194506364,22.9267560998227,25.0014482508118,26.1406041237252,23.8225060000261,23.2948136462236,23.6005064950409,24.1589774850236,23.4297617988349,23.8343005377614,24.4656420375773,23.5139817745229,,,,,
NER,8.04319820359726,9.23701122202436,8.5645425704014,7.55465771930379,7.38540020028478,6.48333572426586,7.08662957040886,8.0277281029799,8.47280473126597,8.73633225293371,8.67834947654062,8.24300973378847,9.30753614428032,8.62240232955989,8.16810790637905,10.8128220628563,12.978648460858,14.3068499428883,11.6043593094588,11.4113337636449,10.377358750979,10.9340562156935,11.3122173600732,11.2356279641363,10.2114328542879,10.8312734846963,11.298149279754,11.2203848162935,15.5035328681413,15.7054509364627,20.9351175719525,19.6414901515299,19.8632710853858,21.4622374054694,19.5687339535826,19.2600871741953,19.8117339016036,20.5425262176753,19.9443416650796,21.9766667712373,20.7120131887789,19.1489721277572,18.6446643237149,18.4368006692338,19.4702232094906,17.7795695976877,16.9059240314788,17.2125938565558,17.1426851321001,18.3468416636805,15.4806842903938,16.3864510922319,15.1011981520766,15.2962875130716,17.9391046614083,16.4975609653854,15.2699976502753,15.4619253267699,15.1748924943343,15.6551048902591,15.7621549642937,17.3385320754539,15.7455222963747
NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIC,8.7659411888836,8.55637297289446,8.29879876926696,7.35275415634402,7.13769969776472,7.98325707291924,8.64671374623941,9.32568132221124,9.01196868077099,8.73409931931842,9.59143566711591,9.73038375067761,9.39360016944407,8.13585872158129,7.71629532435219,9.04787613759541,9.33815749523287,8.90554307542527,11.7533290977513,17.8503028442233,19.7275804550111,21.9381669244575,23.4431778049136,31.4440118919771,35.3386650576044,35.730704667712,35.3510782850756,34.2330672335019,32.2084003856666,26.6969508807477,43.4792056528719,20.5506391347099,19.6720214190094,17.5887250569794,7.49096592667875,7.51657999473092,7.34507965495221,6.91524311357816,7.12629932963073,8.227810985919,8.67671427742945,8.96260821490308,8.74502652362897,9.18469723668059,9.08413312739566,9.42815325263766,15.1660243356502,14.0182548375319,13.8382279680684,14.497725010664,14.0976086991387,13.5987444224434,13.5685281439395,13.762015246934,14.2796924802936,14.0523486728769,14.4608571481167,14.4105435937047,14.8028652904708,15.2129981408132,15.1839134578946,15.3927943319431,13.7751263320224
NLD,,,,,,,,,,17.8979219336024,18.2693077620245,19.0606406788752,19.6522318333954,19.5589772178875,19.8231390465538,21.6143174916636,21.645856172429,22.3655142554488,22.6852361306694,23.2258179700215,23.050596793077,23.0823850742538,23.5535576996643,23.4315139602187,22.0572612532348,22.3580419189232,22.2790802828237,23.1911217258097,22.6100120628314,21.8614295148012,21.693048138239,21.8899723757974,22.4014271542621,22.6659394799747,22.4874466697156,22.4259362094026,21.3745375408052,20.9911501547233,20.8275529742959,20.5939078670383,20.5549914050004,20.9927347208128,22.1230920885905,22.9008794680291,22.5074912240263,22.2796855230602,23.1891074440677,23.2344913351745,23.4937376197083,25.9976121963632,26.2433372393368,25.7866808947058,26.0266231319854,25.7888784080259,25.6812496277324,24.978550973322,24.683448697442,24.3164631387287,24.3687555475738,24.6150629416214,26.0553902552321,25.7572189798377,25.0900058317311
NOR,,,,,,,,,,,15.7063257948214,16.4611213154902,16.7625609905388,16.9332245551382,17.1420211598694,18.1351069834564,18.867626288121,19.12177328844,19.7283988076445,19.3383060724652,18.6908341423719,18.5870092298083,18.9983305509182,18.954002717627,18.1858926011775,17.8959178665794,19.0195424737761,19.9775073479147,19.931364104541,20.0207158541197,20.2841593308627,21.0059145385255,21.9519784329714,21.9735539238322,21.625046531482,20.9626242552988,20.365004475325,19.9780083060262,21.3569331166649,21.0120627290335,18.8635586549089,20.0319395828706,21.6263198105035,21.9413888965855,20.7439309264519,19.3734517687955,18.5676383035241,18.6493453448771,18.400463744239,21.4990129982555,21.2265832895452,20.790418547942,20.6096915874254,20.9790524328269,21.7227596135843,23.0978508285298,24.2188229593057,23.8057622649674,23.112939424551,24.1035080681146,26.1340574738378,23.0833978374117,18.6185883765382
NPL,,,,,,,,,,,,,,,,7.58554049345894,7.43934694399992,7.29166666666667,7.4548958055992,8.50326307223379,6.70206829266705,7.03848835125417,8.51297330613072,10.1184834123223,9.25107916542197,9.38264671789808,9.08944081544756,9.07710134034824,8.96549033885523,10.0225162150355,8.66306954436451,8.95388567135968,7.79756198498635,8.48123313714552,8.02270263760087,9.24694878521729,9.24740772880484,8.90760856003109,9.31210423972477,8.92566864306681,8.9499536217219,8.10498230631968,8.39843027317861,8.66503735034973,8.64407758561264,8.89920802426825,8.68298261385388,9.19847711063206,9.88931635562944,10.7791174899218,9.99258870498519,8.19727848190257,7.89638625531406,7.53433761051163,8.00114144418378,8.81199699731059,7.92601848404166,8.5185383218685,8.06153627752226,8.11709521232074,9.06773207205929,8.25401086967028,8.48564479434782
NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NZL,,,,,,,,,,,,14.7775346462436,14.7484756097561,14.4984240843387,16.3204747774481,17.4306287319986,16.2847321684331,17.4646806878476,18.7366046249295,18.457672980286,19.5507763846218,19.189852700491,19.1331605280608,18.2784070940009,17.6690199832476,17.8635826649257,17.7247079529964,17.5446127429938,17.5927114076736,17.8017032285884,18.4468059952448,18.6949596535338,18.8549179804685,17.7321903635826,16.7935982339956,16.8014048796708,16.6328720784166,16.8344225540238,17.5472263306686,17.2764927712865,17.0904296597936,16.8974143824974,16.7597517402594,16.8073798286529,17.0698568184318,17.9474275333411,18.3612009023046,18.428481890793,19.7871239559465,19.7795241550742,19.7012914203657,19.5817392324844,19.381669877557,18.7419724819904,18.7732311369349,18.4965144513198,18.1464292165399,17.9189498777128,18.2283962107037,18.8426542833911,20.4908555652161,20.8887929388125,20.8194760145486
OMN,,,,,,,,4.38144329896907,4.8284625158831,5.1,12.8277153558052,20.7833733013589,29.6164772727273,37.1900826446281,34.6877748460862,31.6211035102325,27.2418862377021,28.3586788805789,28.7691464586216,27.5067855758046,25.0084652243357,24.5961741875255,26.1056133170226,26.5630178679155,26.5187567691752,27.1448892370986,33.2058428993158,30.4221825405268,29.6480074430144,27.0729298479298,22.2902334794899,25.1199068978169,24.4060715553792,25.3864310100758,24.9192458679766,25.0822878785024,23.6796299133514,23.2367189424419,26.4897946950486,24.1331651923811,21.4827289840414,23.1575915278209,23.6523794522213,22.2461340252042,22.4208014167632,20.7902262247647,18.6292182938215,18.8104553129484,14.1617232602076,19.3552111836709,16.3745834333733,15.8182818865822,17.1446678984906,18.8971209124244,21.6155857564501,24.6382701731082,26.1249004742618,24.5286174709065,21.5586630286494,23.1085016273177,26.0658892943327,22.1403037249808,
OSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6090225743832,21.502541173112,21.3306789680621,21.3881376041855,22.5243994785855,21.4835718325048,19.4511240329881,19.875067494827,19.4882662042397,18.8773980605058,17.1737864518642,16.4481316195553,16.7689348113411,16.1690901764091,14.6446556388373,18.4016640305244,17.2276904294554,15.3890039606456,15.9609248796475,17.223362517787,17.6522372345713,20.4070305553788,19.9790544573506,18.9412433218263,18.1145511832943,19.2519684862791,22.1045940921787,19.0416203463701,16.3406270657511
PAK,10.2666069228184,9.79452404017743,10.095006090134,10.3165245782695,11.2240781086097,10.897821852311,14.6748175649725,11.345861700332,10.5441821600167,10.5347166799681,10.1484785658939,10.3758539898801,11.8486272931794,11.444319326735,9.69217497900161,10.7480460142288,11.0022705654935,11.1614178486524,10.8407907720576,10.4348049149629,10.0500044837496,10.1640569957871,10.3412214376278,11.4180802278896,12.0868885808071,12.09894166559,12.7614997706654,13.5344702600445,15.5101726560545,16.7849092881409,15.1367556017165,14.2636684303351,12.8420774567953,13.0199928594269,12.0210006121682,11.7435241130122,12.645100187579,11.8935705131795,11.2641056207369,10.360099905424,9.9160206648119,8.65570653037113,9.6285694166749,9.73121677110963,9.68678666393757,9.1609556235992,11.5685913146856,10.4024955023166,10.5820947880328,11.5288240714569,10.9187567384172,10.2265870455208,10.09929489639,10.2598060033349,10.0273763648972,9.78896258049987,10.6089558490806,10.7537407933813,10.9936256389097,10.7497531702128,11.7888005549132,10.9295676776143,10.4973234477371
